,subject_code,subject_name,teacher_name,description,department,syllabus,year,semester,ltp,credit
55,AG60051,OPEN CHANNEL HYDRAULICS AND COASTAL ENGG.,,,Agricultural and Food Engineering,"Open Channel and their Properties, Energy and Momentum Principle, CriticalFlow, Uniform Flow, Design of Channels for Uniform flow, Gradually Varied Flow,Flow Profile Analysis, Flow Over Spillway, Hydraulic Jump, Flow Through Non-prismatic Channel, Gradually Varied unsteady Flow. Equilibrium and DynamicTheory of Tides, Types of Tides and Tidal Theory, Tidal Propagation in theChannel, Estuaries and Coastal Inlets, Tidal Mixing.Properties of Ocean Water,Provinces of Ocean,Generation and Prediction of waves, Propagation andTransformation of Waves, Longshore Currents, Rip Current, Littoral Transport,Artificial Protection of Coastline- Structure and forces acting on them,Coastal Protection Planning for Design of Aquacultural Farm.",2021,Spring,3-1-0,4
56,AG60056,PLANNING AND DESIGN OF AQUACULTURAL FARMS,,,Agricultural and Food Engineering,Not Available,2021,Spring,3-1-0,4
57,AG60063,SOIL SYSTEMS,,,Agricultural and Food Engineering,"Soil colloidal complex - a key to understand soil resources, chemical andelectro-kinetic systems of soils, soil physical system and environment, soilwater system and water resource management, thermal and gaseous systems of soiland biological environment, land capability evaluations and classification,management of soils in arid, semi-arid and humid subtropics and tropics-somecase studies, rice soils, their limitations, potentials and management,reclamation of problem and waste lands, physical management of soils formaximizing agricultural production. ",2021,Spring,3-1-0,4
58,AG60064,SYSTEMS APPROACH IN AGRICULTURE,,,Agricultural and Food Engineering,"General concept of systems analysis, models and planning methods, problems insimulating farm system, systems research analysis and synthesis, the use ofmodels in systems research, statistical methods in systems analysis,interpreting system simulations output for managerial decision making,dimensionality in managerial goals, utility functions, managerial assessment,overview of agricultural systems, crop and live-stock systems, evaluation ofcrop response to irrigation and other resources, principles of soil-plant-water-environmental interactions, moisture stress and crop yield, bio-economicsystems, methods of dealing with risk, spatial diversification of farm, asystem approach to study the growth of the farm, empirical methods and casestudies ",2021,Spring,3-1-0,4
59,AG60301,ADVANCED MECHANICAL OPERATIONS IN FOOD PROCESSING,,,Agricultural and Food Engineering,"Particulate food solids: size distribution and characterization, size reductionand energy requirement in comminution, devices (roller, hammer, plate, ball andattrition mills) used for milling of cereals and spice; movement of particulatesolid in fluid - Stokes law, pneumatic conveying of granular foods,fluidization - Ergun equations for pressure drop in packed bed, minimumfluidization velocity; aeration system in grain storage.Separation processes: screens Œ effectiveness; Filtration - filter medium andcake resistances in pressure, vacuum and centrifugal filtration, filtrationequipments (e.g., clarifier for vegetable oil); centrifugal separation Œestimation of cut off diameter and design of cyclone (separating dust fromgrains), hydrocyclone (e.g., primary clarification of milk) and disc typeseparators (separating fat globules from milk).     Mixing and agitation: mixing time and mixing index relationship for solid-solidmixing (blending of ingredients in RTE foods); power number and Reynolds numberrelationship in agitators for solid-liquid (preparation of ice cream mix),liquid-liquid (blending of vegetable oils) mixing, equipments used for mixingand agitation of liquids, powders and pastes. Homogenization:  high pressure, rotor-stator and ultrasonic homogenizers, sizereduction of dispersed phases in milk and fruit juices Extrusion process: drag and pressure flow in single screw extruder; volume flowrate in single and twin screw extruder (for RTE foods); design of screw profilefor single and twin screw extruders; performance of screw press (vegetable oilexpellers). ",2021,Spring,3-1-0,4
60,AG60302,ADVANCED THERMAL OPERATIONS IN FOOD PROCESSING,,,Agricultural and Food Engineering,Not Available,2021,Spring,3-1-0,4
61,AG69004,TRACTOR SYSTEMS LABORATORY II,,,Agricultural and Food Engineering,Testing of tractor hydraulic systems. Testing of mechanical and power steeringsystems. Testing of tractor from ergonomic considerations. Design and drawingof tractor transmission systems. Testing of clutches and brakes.,2021,Spring,0-0-3,2
62,AG69008,FOOD ENGINEERING LAB-II,,,Agricultural and Food Engineering,"Measurement of thermal conductivity, thermal diffusivity, emissivity andabsorptiivty of solid and liquid foods. Flow properties of powders. Measurementof rupture angle and angle of intergranular friction of grains and powders.Food psckaging material evaluation for water vapour transmission range, gaspermeability (O2,N2 and CO2), oil permeability, impact resistance, dry and wetstrength. Particle size analysis and energy requirement in communition. Millingof rice, wheat and pulses. Estimation of milling yield and performancecharacteristics of equipment used. Estimation and measurement of flow rate,power requirement and pressure developed in single screw and twin screwextruder. Homogenization of milk and measurement of size of fat globules beforeand after homogenization. Estimation and measurement of cutoff size of fat.",2021,Spring,0-0-3,2
63,AG69011,FOOD ANALYSIS LAB,,,Agricultural and Food Engineering,Measurements of Surface and interfacial tension by du Nouy Tensiometer; Colourby reflective spectrophotometer; Refractive index of oil by Abbe Refractometer;Water vapour permeability of packagaing material by permeability cell; Wateractivity  and construction of MSI by dew point meter; Rheologicalcharacteristics of dough by Farinograph and Alveograph; Moisture by Karl-Fischer Titrator NIR Moisture Meter; Rheology of paste by Back Extrusion Cell;Rheological behavior of Newtonian and Non-Newtonian liquids by Rheometer;Texture profile analysis by UTM Texturometer; Glass Transition Temperature  byDifferential Scanning Calorimeter; Drying characteristics of a single grain byThermogravimetric Analyser; Dimensional change at different temperature byDifferential Mechanical Analyser; Microstructure analysis by Scanning ElectronMicroscope; Crystallinity by X-ray Defractometer.Analysis of Inorganic salts byAtomic Absorption Spectrophotometer; Sugars by Polarimeter; Fatty acid profileby  Gas-Liquid Chromatograph; Flavour components by High Performance LiquidChromatograph; Amylose in starch by Absorption Spectrophotometer; Amino acidsby capillary electrophoresis.,2021,Spring,0-0-3,2
64,AG69012,AQUACULTURAL ENGINEERING LAB. II,,,Agricultural and Food Engineering,"Study of Pumps, Blowers, Feeders, Filters, Weed Control Equipment, HatcheryDesign, Aeration Characteristics of various types of Aerators, BiofilterKinetics, Aquafeed Processing and its characteristics. Lines Plan Drawing of aFishing Vessel, Study of Netting Material Properties, Determination ofHydrodynamic Drag of a Vessel or Gear Model in Towing Tank.",2021,Spring,0-0-3,2
65,AG69014,AGRICULTURAL SYSTEMS MODELLING LAB,,,Agricultural and Food Engineering,"Agriculture Systems Modeling Lab.AG690140 - 0 - 3 : 2 CreditsPrerequsites: NoneProgram development: Analysis of alternatives, replacement model, and capitalbudgeting, forecasting, statistical methods. Use of software for plant locationand layout, Software based solutions for agricultural systems.",2021,Spring,0-0-3,2
66,AG69024,ON-FARM WATER MANAGEMENT LABORATORY,,,Agricultural and Food Engineering,"Measurement of irrigation water, determination of soil infiltrationcharacteristics, study of advance and recession flow in different surfaceirrigation systems, performance evaluation of sprinkler and drip systems, studyof different types of filters used in micro irrigation systems, evaluation ofcontrol systems used for fertigation, assessment of major and minor losses inpipeline irrigation distribution network. Determination of hydraulicconductivity using different methods, Groundwater survey, Determination of theentrance resistance, Determination of various soil and water quality parametersin saline/sodic/saline-sodic soils,  Methods and interpretation of electricalconductivity measurements.",2021,Spring,0-0-3,2
67,AG69037,HYDROLOGICAL SYSTEMS LABORATORY,,,Agricultural and Food Engineering,"Surface Water Hydrology: Estimation of the drainage-basin characteristics usingArc-Info Software; Rainfall-runoff experiments using Hydrology System: analysisof isolated and complex storm hydrograph, derivation of unit hydrograph frommeasured data; Analysis of hydrological data: frequency, uncertainty and riskanalyses; Flood routing: application of methods of reservoir and channelrouting; Hydrological modelling: setting up of a hydrological model andsimulation.  Groundwater Hydrology: Monitoring of groundwater; Development of well logs andgeologic profiles; Groundwater exploration using Resistivity Meter and EMMeter; Computation of groundwater inflow and outflow using flownet method;Construction and interpretation of groundwater contour maps; Determination ofhydraulic conductivity by Constant Head Permeameter, Ring Infiltrometer andGrain-Size Analysis methods; Design of pumping tests and data analysis;Overview of well-drilling techniques.   ",2021,Spring,0-0-3,2
68,AR10301,INTRODUCTION TO ARCHITECTURE,,,Architecture and Regional Planning,Not Available,2021,Spring,3-0-0,3
69,AR10302,HISTORY OF ARCHITECTURE 1,,,Architecture and Regional Planning,Not Available,2021,Spring,3-0-0,3
70,AR10304,BUILDING MATERIALS,,,Architecture and Regional Planning,Not Available,2021,Spring,3-0-0,3
71,AR13301,BASIC DESIGN 1,,,Architecture and Regional Planning,Not Available,2021,Spring,1-0-5,4
72,AR13302,BASIC DESIGN 2,,,Architecture and Regional Planning,Not Available,2021,Spring,1-0-5,4
73,AR13304,DESCRIPTIVE GEOMETRY 2,,,Architecture and Regional Planning,Not Available,2021,Spring,1-0-3,3
74,AR13305,GRAPHICS AND VISUAL COMMUNICATION,,,Architecture and Regional Planning,Not Available,2021,Spring,1-0-3,3
75,AR13307,DESCRIPTIVE GEOMETRY 1,,,Architecture and Regional Planning,Not Available,2021,Spring,1-0-3,3
76,AR22001,ADVANCED BUILDING MATERIALS AND COMPOSITES,,,Architecture and Regional Planning,"Metal and metal components Œ Basic Metallurgy of Iron & Steel, composite &grades of steel, heat treatment of steel, corrosion of metals and protection,non-ferrous metals-aluminium and aluminium alloys, copper, brass, bronze, lead,zinc, tin .Precast concrete blocks- their methods of preparation and uses.Paints and varnishes- different types, uses, methods of application ondifferent surfaces. Glass and glazing. Heat insulating and acoustic materialsand components. Organic binders and bitumen-&-tar-based materials Œ Bitumen,tars, emulsions, mastics, waterproofing items, steam-proofing and sealingmaterials. Polymers and polymer-based materials and components- polymers andplastics, polymer based building materials for walls, pipes, sanitary-ware,glues, mastics.commercial names of common  products of respective companies.",2021,Spring,3-0-0,3
77,AR22003,CLIMATOLOGY AND SOLAR ARCHITECTURE,,,Architecture and Regional Planning,"Climatology and its relation to environmental design, climatic elements Œ sun,solar radiation, sun-path, temperature, wind, humidity and comfort conditions.Heat flow through design elements, microclimatology, environmental controlsystems in tropical climates. Design of windows, openings and shading devices.Concepts of solar energy utilization in cooling, heating and lighting thebuildings by passive and active methods, photovoltaic cell etc. . Applicationof solar energy in solar water heating, swimming pool heating, wood seasoning Œuse of flat plate collectors. Design integration and consolidation forapplication of solar energy in buildings. ",2021,Spring,3-0-0,3
